date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
1/17/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-2.875,-5.541667,-0.5625,0.471714,
1/18/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-0.451389,-4.881944,6.291667,1.947333,
1/19/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),0.201389,-6.777778,8.243056,12.2936,
1/20/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-7.819444,-9.833333,-4.722222,1.143,
1/21/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-6.694444,-10.534722,-2.923611,0.072571,30.48
1/22/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-5.4375,-11.888889,4.736111,0,30.48
1/23/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-0.583333,-7.916667,8.138889,0,
1/24/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),4.5625,0.743056,9.125,0,
1/25/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.048611,1.819444,10.173611,16.4592,
1/26/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),0.819444,-0.104167,4.416667,1.989667,
1/27/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),1.263889,-0.034722,2.208333,0.719667,
1/28/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),0.319444,0.222222,2.404762,0.381,
1/29/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-0.611111,-1.993056,0.979167,0.689429,
1/30/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-2.277778,-5.611111,1.1875,0.108857,
1/31/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),1.569444,-2.604167,5.986111,0.211667,
2/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),2.041667,-0.75,5.451389,0.508,
2/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),4.048611,0.041667,12.492063,4.5212,
2/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),12.902778,4.5,19.680556,0.41275,30.48
2/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),12.923611,6.881944,17.118056,1.058333,
2/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.291667,0.652778,14.243056,7.0612,
2/6/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.993056,1.138889,11.652778,3.2004,
2/7/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),2.270833,-2.888889,10.048611,10.668,
2/8/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-2.104167,-3.958333,1.215278,4.3688,
2/9/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-0.006944,-3.826389,5.611111,0.889,50.8
2/10/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.451389,0.583333,9.138889,3.7084,30.48
2/11/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.298611,3.722222,9.375,18.0848,
2/12/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),1.909722,-0.965278,6.493056,3.7084,
2/13/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.756944,-0.048611,12.104167,6.4516,
2/14/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-2.756944,-6.673611,1.527778,4.868333,
2/15/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-6.236111,-13.201389,3.479167,0.5715,
2/16/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.645833,-1,10.611111,0,50.8
2/17/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-11,,,,-8,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),4.166667,-3.222222,10.595238,0,
2/18/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.076389,5.833333,11.5625,0,
2/19/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-6,,,,1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.071429,-1.746032,9.873016,7.6708,
2/20/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-13,,,,4,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-1.277778,-4.361111,3.465278,0,
2/21/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-10,15,,,3,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-4.958333,-10.659722,1.354167,0,
2/22/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-0.791667,-8.048611,8.159722,0,
2/23/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),2.416667,-5.604167,12.236111,0,
2/24/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-15,,,,4,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.118056,-0.958333,12.680556,0,
2/25/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,5,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.736111,3.993056,11.680556,2.667,
2/26/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,11,,,,-1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),9.284722,5.638889,13.965278,2.358571,
2/27/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,6,,,,-4,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-1.451389,-5.222222,7.138889,11.387667,
2/28/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-3,20,,,3,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-2.409722,-4.875,0.9375,1.227667,50.8
2/29/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-4.465278,-7.798611,-0.930556,1.100667,30.48
3/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-0.972222,-7.493056,8.902778,0.1905,50.8
3/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,6,,,,0,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.875,0.236111,13.722222,0.042333,
3/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,0,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),9.138889,4.576389,14.701389,5.672667,
3/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,6,,,,0,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.680556,2.25,13.944444,5.950857,
3/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,8,,,,1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.847222,-2.194444,12.555556,0,
3/6/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-2,9,,,6,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.458333,-1.625,10.388889,0.0508,
3/7/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),0.777778,-1.340278,5.118056,4.5212,
3/8/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.791667,-4.298611,16.409722,0.53975,50.8
3/9/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,11,,,,-1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),11.020833,4.256944,19.125,0,
3/10/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),12.125,7.5,16.569444,0.4064,
3/11/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-2,,,,-1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.451389,3.840278,12.479167,3.640667,
3/12/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-13,,,,-4,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),10.090278,3.881944,19.5,0.22225,
3/13/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-7,42,,,-1,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),13.25,8.25,17.763889,3.6068,
3/14/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.347222,0.402778,12.319444,1.2192,
3/15/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),2.361111,-0.138889,7.097222,5.588,
3/16/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-19,,,,-10,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.673611,-0.659722,8.451389,0.41275,
3/17/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-11,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.347222,2.715278,10.555556,0.6604,
3/18/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-17,,,,-15,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.159722,0.972222,14.347222,1.778,
3/19/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-32,,,,-14,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),13.902778,9.576389,19.583333,9.144,
3/20/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-29,20,,,-13,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.951389,13.493056,23.118056,5.2832,
3/21/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.833333,1.479167,18.75,1.632857,
3/22/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.986111,-0.923611,10.979167,0.03175,
3/23/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-44,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.951389,3.951389,10.034722,0,
3/24/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-62,,,,-25,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.923611,3.395833,12.770833,3.46075,
3/25/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-72,-14,,,-30,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.013889,4.263889,10.326389,4.7752,
3/26/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-43,-4,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.861111,1.451389,19.951389,2.63525,
3/27/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-51,-4,,,-25,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),12.736111,8.333333,17.6875,1.016,
3/28/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,9,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),16.402778,10.743056,24.347222,5.0292,
3/29/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.006944,11.875,26.097222,1.4732,
3/30/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-34,,,,-35,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),14.319444,9.020833,22.194444,4.03225,
3/31/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-69,,,,-33,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.083333,3.291667,12.305556,0,
4/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-70,,,,-30,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.402778,2.736111,9.798611,4.064,
4/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-66,0,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.486111,0.979167,12.902778,1.566333,
4/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,-46,4,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.986111,0.993056,16.409722,0,
4/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.847222,0.270833,16.395833,0,
4/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),11.076389,2.909722,19.340278,0,
4/6/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-35,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),12.340278,7.041667,18.513889,0.362857,
4/7/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-32,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),13.270833,8.180556,19.104167,0,
4/8/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-36,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),15.6875,9.479167,20.868056,17.0688,
4/9/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-38,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),10.861111,5.5625,18.763889,9.8044,
4/10/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,-43,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.055556,-0.027778,8.5,3.5052,
4/11/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.458333,0.201389,12.104167,0.3175,
4/12/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,1,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),10.111111,1.409722,20.513889,0,
4/13/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-33,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),14.5,5.673611,20.131944,11.6332,
4/14/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),4.486111,0.729167,8,5.503333,
4/15/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),2.159722,-2.215278,8.736111,3.683,
4/16/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-33,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.138889,-1.4375,7.75,0.544286,
4/17/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-32,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),4.763889,-2.104167,13.340278,0.169333,
4/18/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.743056,0.173611,11.138889,11.176,
4/19/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.277778,-1.284722,15.944444,3.07975,
4/20/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),10.493056,5.013889,15.597222,0,
4/21/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),9.4375,4.284722,14.958333,0.435429,
4/22/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-30,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),4.736111,-0.659722,11.972222,1.524,
4/23/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-33,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),9.166667,2.125,15.513889,0.211667,
4/24/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),11.069444,6.527778,15.75,12.573,
4/25/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),11.090278,5.465278,18.527778,5.116286,
4/26/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),10.229167,7.041667,14.840278,6.731,
4/27/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-30,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.958333,3.375,13.652778,11.176,
4/28/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-31,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.777778,4.125,15.597222,0.762,
4/29/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),14.145833,6.0625,22.895833,1.524,
